date,liquidity_regime,rolling_std_7d,snn_spike_rate,snn_prob,confidence,decision,snn_correct,saving_day
2024-09-19,MEDIUM_LIQUIDITY,0.0950945553165379,0.4789,0.6452,0.3409,DIRECT,0,34800.0
2024-09-20,LOW_LIQUIDITY,0.1262375326825886,0.4703,0.6884,0.3811,DIRECT,0,34800.0
2024-09-21,LOW_LIQUIDITY,0.133976305853394,0.4641,0.7211,0.4117,DIRECT,0,34800.0
2024-09-22,LOW_LIQUIDITY,0.1228176781569103,0.4664,0.7451,0.4381,DIRECT,0,34800.0
2024-09-23,LOW_LIQUIDITY,0.1284479058526991,0.4656,0.7635,0.4568,DIRECT,1,34800.0
2024-09-24,MEDIUM_LIQUIDITY,0.0905466276369028,0.4664,0.7683,0.4623,DIRECT,1,34800.0
2024-09-25,MEDIUM_LIQUIDITY,0.0634178831885806,0.4625,0.7726,0.4645,DIRECT,1,34800.0
2024-09-26,MEDIUM_LIQUIDITY,0.0494729719572989,0.4633,0.7863,0.4792,DIRECT,0,34800.0
2024-09-27,MEDIUM_LIQUIDITY,0.0497355352300822,0.4633,0.786,0.4789,DIRECT,0,34800.0
2024-09-28,MEDIUM_LIQUIDITY,0.0499939690738793,0.4742,0.7901,0.4893,DIRECT,0,34800.0
2024-09-29,MEDIUM_LIQUIDITY,0.0502483372033288,0.4727,0.7841,0.4822,DIRECT,1,34800.0
2024-09-30,MEDIUM_LIQUIDITY,0.0510982783869257,0.4766,0.7666,0.466,DIRECT,1,34800.0
2024-10-01,MEDIUM_LIQUIDITY,0.0879012996565859,0.4875,0.741,0.4455,DIRECT,1,34800.0
2024-10-02,MEDIUM_LIQUIDITY,0.1098927369209179,0.4992,0.7342,0.4449,DIRECT,1,34800.0
2024-10-03,LOW_LIQUIDITY,0.1311423408474532,0.5117,0.7202,0.4372,DIRECT,1,34800.0
2024-10-04,LOW_LIQUIDITY,0.1516161236440478,0.5195,0.6903,0.4105,DIRECT,0,34800.0
2024-10-05,LOW_LIQUIDITY,0.1464520475700153,0.5234,0.6669,0.3882,DIRECT,0,34800.0
2024-10-06,MEDIUM_LIQUIDITY,0.1121631553976483,0.5289,0.6612,0.3853,DIRECT,1,34800.0
2024-10-07,MEDIUM_LIQUIDITY,0.0802039386070719,0.5344,0.679,0.4069,DIRECT,0,34800.0
2024-10-08,MEDIUM_LIQUIDITY,0.0578634282508517,0.5367,0.669,0.3978,DIRECT,0,34800.0
2024-10-09,MEDIUM_LIQUIDITY,0.0466397736319515,0.532,0.6822,0.409,DIRECT,1,34800.0
2024-10-10,MEDIUM_LIQUIDITY,0.0424191899325849,0.5266,0.6788,0.4024,DIRECT,1,34800.0
2024-10-11,MEDIUM_LIQUIDITY,0.0424655910196873,0.5234,0.6947,0.4172,DIRECT,0,34800.0
2024-10-12,HIGH_LIQUIDITY,0.0401977104591314,0.5102,0.7127,0.4286,DIRECT,0,34800.0
2024-10-13,HIGH_LIQUIDITY,0.0351706723144599,0.5023,0.717,0.4287,DIRECT,1,34800.0
2024-10-14,MEDIUM_LIQUIDITY,0.0863416504160536,0.4898,0.7095,0.414,DIRECT,0,34800.0
2024-10-15,MEDIUM_LIQUIDITY,0.0903164514470955,0.4961,0.7003,0.4078,DIRECT,1,34800.0
2024-10-16,MEDIUM_LIQUIDITY,0.0871007581052329,0.4984,0.707,0.4161,DIRECT,0,34800.0
2024-10-17,MEDIUM_LIQUIDITY,0.0825633121215052,0.4969,0.7177,0.4264,DIRECT,1,34800.0
2024-10-18,MEDIUM_LIQUIDITY,0.0759270215807494,0.4961,0.7201,0.4285,DIRECT,0,34800.0
2024-10-19,MEDIUM_LIQUIDITY,0.0644958683228264,0.5102,0.6981,0.4134,DIRECT,0,34800.0
2024-10-20,MEDIUM_LIQUIDITY,0.044733810280907,0.5117,0.7035,0.4199,DIRECT,1,34800.0
2024-10-21,HIGH_LIQUIDITY,0.0088064537970773,0.507,0.6863,0.3994,DIRECT,1,34800.0
2024-10-22,HIGH_LIQUIDITY,0.0112093263486379,0.5133,0.6827,0.399,DIRECT,1,34800.0
2024-10-23,HIGH_LIQUIDITY,0.0151159327657952,0.5133,0.6823,0.3987,DIRECT,0,34800.0
2024-10-24,HIGH_LIQUIDITY,0.0117605340557655,0.5195,0.7013,0.4219,DIRECT,1,34800.0
2024-10-25,HIGH_LIQUIDITY,0.0120632686612437,0.5102,0.7175,0.4336,DIRECT,0,34800.0
2024-10-26,HIGH_LIQUIDITY,0.0107425198392503,0.5156,0.7034,0.4219,DIRECT,0,34800.0
